pid,uri,title,longitude,latitude,place_types
207060,https://pleiades.stoa.org/places/207060,Cuppae,21.638303,44.651063,fort
207061,https://pleiades.stoa.org/places/207061,Cusum,19.8620555,45.252244000000005,fort|fort-2|station
207067,https://pleiades.stoa.org/places/207067,Dalboşeţ,21.955489,44.865281,fort
207073,https://pleiades.stoa.org/places/207073,Debrc,19.902775,44.622621,fort
207077,https://pleiades.stoa.org/places/207077,*Diana,22.563686999999998,44.63068233333333,fort
207079,https://pleiades.stoa.org/places/207079,Divić,19.113113,44.365216,fort
207080,https://pleiades.stoa.org/places/207080,Djunis,21.539406,43.605585,fort
207082,https://pleiades.stoa.org/places/207082,Dobra,21.909514,44.631984,fort
207083,https://pleiades.stoa.org/places/207083,Dognecea,21.74997,45.266605,mine
207086,https://pleiades.stoa.org/places/207086,Dolno Ozirovo,23.349287,43.239163,fort
207088,https://pleiades.stoa.org/places/207088,Domavium,19.36267,44.143981,mine|settlement
207093,https://pleiades.stoa.org/places/207093,Dorticum,22.736228,44.19265,fort
207095,https://pleiades.stoa.org/places/207095,Draškova kutina,22.022496,43.238766,fort
207103,https://pleiades.stoa.org/places/207103,Dupljaja,21.275079,44.927102,fort
207104,https://pleiades.stoa.org/places/207104,Dushinci,22.668826,42.701608,fort
207105,https://pleiades.stoa.org/places/207105,Dvorište,21.63982,44.600338,fort
207108,https://pleiades.stoa.org/places/207108,Eibenthal,22.166199,44.543462,mine
207112,https://pleiades.stoa.org/places/207112,Erden,23.287022,43.481325,fort
207115,https://pleiades.stoa.org/places/207115,Făgeti Ierii,23.522996,46.539943,mine
207119,https://pleiades.stoa.org/places/207119,Foeni,20.875371,45.497006,fort
207123,https://pleiades.stoa.org/places/207123,Gaganitsa,23.106097,43.328764,fort
207125,https://pleiades.stoa.org/places/207125,Gavril Genovo,23.058419,43.397514,fort
207127,https://pleiades.stoa.org/places/207127,Georgi Damjanovo,23.030904,43.385654,fort
207129,https://pleiades.stoa.org/places/207129,Germisara,23.164363,45.897054,fort
207130,https://pleiades.stoa.org/places/207130,‘Gerulatis’,22.250032,44.463517,fort
207131,https://pleiades.stoa.org/places/207131,Ghelar,22.790637,45.714944,mine
207134,https://pleiades.stoa.org/places/207134,Gilău,23.391764,46.754057,fort
207138,https://pleiades.stoa.org/places/207138,Gjurgich,22.873551,43.55105,fort
207139,https://pleiades.stoa.org/places/207139,Glušci,19.548948,44.889952,fort
207140,https://pleiades.stoa.org/places/207140,Godljevo,19.836952,44.029416,fort
207141,https://pleiades.stoa.org/places/207141,Gomotartsi,22.96791,44.091347,fort
207145,https://pleiades.stoa.org/places/207145,Gornea,21.855154,44.680635,fort
207146,https://pleiades.stoa.org/places/207146,Gorni Lom,22.745078,43.483461,fort
207147,https://pleiades.stoa.org/places/207147,Gornja Kamenica,22.36687,43.488255,fort
207148,https://pleiades.stoa.org/places/207148,Gornje Košlje,19.591692,44.146496,fort
207151,https://pleiades.stoa.org/places/207151,Govezhda,22.966535,43.301888,fort
207152,https://pleiades.stoa.org/places/207152,Grad,21.212884,42.89525,fort
207153,https://pleiades.stoa.org/places/207153,Gradac,22.195771,44.449776,fort
207154,https://pleiades.stoa.org/places/207154,Gradeshnitsa,23.480786,43.486246,fort
207158,https://pleiades.stoa.org/places/207158,Grdelica,22.069978,42.901698,fort
207159,https://pleiades.stoa.org/places/207159,Grebenac,21.232793,44.897785,fort
207162,https://pleiades.stoa.org/places/207162,Hajdučka Vodenica,22.280242,44.600081,fort
207165,https://pleiades.stoa.org/places/207165,Hărţăgani,22.943294,46.058352,mine
207167,https://pleiades.stoa.org/places/207167,Hatvan,19.669811,47.668043,fort
207169,https://pleiades.stoa.org/places/207169,Hinova,22.77729,44.538132,fort
207172,https://pleiades.stoa.org/places/207172,Hondol,22.984213,45.989239,mine
207174,https://pleiades.stoa.org/places/207174,Hum,21.912467,43.357351,fort
207178,https://pleiades.stoa.org/places/207178,Iablaniţa,22.314239,44.95025,mine
207179,https://pleiades.stoa.org/places/207179,Iara,23.517694,46.553056,mine
207185,https://pleiades.stoa.org/places/207185,Ighiu,23.479945,46.14536,fort
207186,https://pleiades.stoa.org/places/207186,Ilişua,24.070396,47.230285,fort
207187,https://pleiades.stoa.org/places/207187,Insula Banului,22.549997,44.658331,fort
207190,https://pleiades.stoa.org/places/207190,Iscroni,23.334992,45.378772,mine
207194,https://pleiades.stoa.org/places/207194,Izvoarele,22.660943,44.309695,fort
207196,https://pleiades.stoa.org/places/207196,Izvorul Frumos,22.495044,44.45426,fort
207198,https://pleiades.stoa.org/places/207198,Jasen,22.920239,44.074145,fort
207200,https://pleiades.stoa.org/places/207200,Jezero,21.520442,44.027191,fort
207201,https://pleiades.stoa.org/places/207201,Jigorul Mare,23.113233,45.600098,fort
207216,https://pleiades.stoa.org/places/207216,Korbovo,22.719115,44.53073,fort
207217,https://pleiades.stoa.org/places/207217,Korman,21.625802,43.543101,fort
207218,https://pleiades.stoa.org/places/207218,Koshava,23.029747,44.073262,fort
207220,https://pleiades.stoa.org/places/207220,Kostol,22.27456,43.912477,fort
207221,https://pleiades.stoa.org/places/207221,Kovin,20.983302,44.74991,fort
207222,https://pleiades.stoa.org/places/207222,Krachimir,22.56994,43.574043,fort
207225,https://pleiades.stoa.org/places/207225,Krčmar,19.986231,44.154578,fort
207226,https://pleiades.stoa.org/places/207226,Krepoljin,21.612448,44.247909,fort
207234,https://pleiades.stoa.org/places/207234,Largiana,23.181678,47.113404,fort
207238,https://pleiades.stoa.org/places/207238,Leskovac,21.945294,42.996705,fort
207240,https://pleiades.stoa.org/places/207240,Liljache,23.522447,43.322578,fort
207248,https://pleiades.stoa.org/places/207248,Lukovo,21.827849,43.800091,fort|mine-2
207249,https://pleiades.stoa.org/places/207249,Luncani-Tîrsa,23.111159,45.642506,fort
207250,https://pleiades.stoa.org/places/207250,Lupsa,23.134063,46.376969,mine
207259,https://pleiades.stoa.org/places/207259,Makresh,22.660049,43.768595,fort
207260,https://pleiades.stoa.org/places/207260,Mala Jasikova,22.333596,44.052196,fort
207261,https://pleiades.stoa.org/places/207261,Malata,19.614221,45.211899,fort
207265,https://pleiades.stoa.org/places/207265,Manasija,21.469695,44.100539,fort
207266,https://pleiades.stoa.org/places/207266,Marchevo,23.345141,43.512153,fort
207277,https://pleiades.stoa.org/places/207277,Mesteacăn,22.794522,46.154081,mine
207286,https://pleiades.stoa.org/places/207286,Micia,22.81520097539662,45.91328972343274,fort|fort-2
207287,https://pleiades.stoa.org/places/207287,Mihaljevći,19.331302,44.185255,fort
207289,https://pleiades.stoa.org/places/207289,Miloševa kula,22.141634,44.287013,fort
207294,https://pleiades.stoa.org/places/207294,Moraviţa,21.275307,45.256249,mine
207305,https://pleiades.stoa.org/places/207305,Neagra,22.864705,46.414426,mine
207307,https://pleiades.stoa.org/places/207307,Neresnica,21.716485,44.44345,fort
207310,https://pleiades.stoa.org/places/207310,Novae,21.888533,44.620434,fort
207319,https://pleiades.stoa.org/places/207319,Oktabon,20.558472,44.814335,fort
207320,https://pleiades.stoa.org/places/207320,Onagrinum,19.624394,45.236152,fort
207321,https://pleiades.stoa.org/places/207321,Opletnja,23.445123,43.100288,fort
207322,https://pleiades.stoa.org/places/207322,Optatiana,23.251666,46.986085,fort
207323,https://pleiades.stoa.org/places/207323,Orăştiora de Sus,23.170707,45.730334,fort
207324,https://pleiades.stoa.org/places/207324,Orljane,21.8197,43.194677,fort
207325,https://pleiades.stoa.org/places/207325,Oštrelj,22.217715,44.05461,mine
207326,https://pleiades.stoa.org/places/207326,Ovsinjac,22.13736,43.137378,fort
207328,https://pleiades.stoa.org/places/207328,Pakleštica,22.740962,43.206558,fort
207336,https://pleiades.stoa.org/places/207336,Pelendava,23.781885,44.3038985,fort
207339,https://pleiades.stoa.org/places/207339,Petnic,22.288055,44.97793,mine
207341,https://pleiades.stoa.org/places/207341,Petroşeni,23.373754,45.412025,mine
207342,https://pleiades.stoa.org/places/207342,Phlorentiana,22.849995,44.134987,fort
207345,https://pleiades.stoa.org/places/207345,Pincus,21.510941,44.760588,fort
207351,https://pleiades.stoa.org/places/207351,Podeni,23.642057,46.427241,mine
207354,https://pleiades.stoa.org/places/207354,Pojejena de Sus,21.580472,44.760152,fort
207356,https://pleiades.stoa.org/places/207356,Pomodiana/Cumodina,23.446233,43.823923,fort
207360,https://pleiades.stoa.org/places/207360,Porcurea,22.996685,46.071439,mine
207364,https://pleiades.stoa.org/places/207364,Praetorium,22.3654341,44.9043893,fort|settlement-modern
207365,https://pleiades.stoa.org/places/207365,Prahovo,22.605779,44.287288,fort
207368,https://pleiades.stoa.org/places/207368,Puţinei,22.70204,44.68072,fort
207372,https://pleiades.stoa.org/places/207372,Răcari,23.571841,44.514002,fort
207374,https://pleiades.stoa.org/places/207374,Rakinac,21.055442,44.253756,fort
207376,https://pleiades.stoa.org/places/207376,Ratiaria,22.9122725,43.813575,fort|settlement
207377,https://pleiades.stoa.org/places/207377,Ravna,22.054843,44.490254,fort
207385,https://pleiades.stoa.org/places/207385,Resculum,22.8846091819874,46.88568478459481,fort|fort-2
207386,https://pleiades.stoa.org/places/207386,Rgotina,22.292503,43.990373,fort
207389,https://pleiades.stoa.org/places/207389,Ribare,21.283747,44.006641,fort
207392,https://pleiades.stoa.org/places/207392,Rittium,20.321621,45.066373,fort
207396,https://pleiades.stoa.org/places/207396,Ruda,22.747856,45.697856,mine
207397,https://pleiades.stoa.org/places/207397,Rudna Glava,22.068997,44.338996,mine
207399,https://pleiades.stoa.org/places/207399,Rudnik,20.495484,44.116129,fort
207407,https://pleiades.stoa.org/places/207407,Săcelu,23.545095,45.110687,fort
207408,https://pleiades.stoa.org/places/207408,(S)Acidava,23.794334,46.020781,fort|station
207409,https://pleiades.stoa.org/places/207409,Salash,22.527689,43.613537,fort
207410,https://pleiades.stoa.org/places/207410,Salaš Noćajski,19.585725,44.946902,fort
207414,https://pleiades.stoa.org/places/207414,Saldum,21.959992,44.592681,fort
207419,https://pleiades.stoa.org/places/207419,Samum,23.8474695,47.191495,fort
207421,https://pleiades.stoa.org/places/207421,Sapaja,21.332016,44.8321785,fort
207423,https://pleiades.stoa.org/places/207423,Šarkamen,22.330334,44.243686,fort
207430,https://pleiades.stoa.org/places/207430,Savinac,22.031924,43.890625,fort
207432,https://pleiades.stoa.org/places/207432,Schela Cladovei,22.613416,44.608008,fort
207437,https://pleiades.stoa.org/places/207437,Sena,21.608271,44.526778,fort
207444,https://pleiades.stoa.org/places/207444,Sînnicolaul Mare,20.628316,46.077476,fort
207451,https://pleiades.stoa.org/places/207451,Slatina,19.928463,44.405035,fort
207454,https://pleiades.stoa.org/places/207454,Slovac,20.085144,44.346284,fort
207459,https://pleiades.stoa.org/places/207459,Sopot,20.5973,44.508833,fort
207463,https://pleiades.stoa.org/places/207463,Stalać,21.425181,43.67783,fort
207467,https://pleiades.stoa.org/places/207467,Stragari,20.666636,44.149925,fort
207475,https://pleiades.stoa.org/places/207475,Svilajnac,21.199979,44.216623,fort
207477,https://pleiades.stoa.org/places/207477,Svodje,22.260092,42.977977,fort
207485,https://pleiades.stoa.org/places/207485,Taliata,22.144349,44.443587,fort
207487,https://pleiades.stoa.org/places/207487,Târgovishte,22.703354,43.532399,fort
207488,https://pleiades.stoa.org/places/207488,Taurunum,20.411502,44.835966,fort
207495,https://pleiades.stoa.org/places/207495,Tibiscum,22.18924362598123,45.46626644201863,fort|settlement
207498,https://pleiades.stoa.org/places/207498,Tihău,23.327689,47.227733,fort
207501,https://pleiades.stoa.org/places/207501,Timacum Minus,22.2653728,43.641143549999995,fort
207508,https://pleiades.stoa.org/places/207508,Transdierna,22.404513,44.662795,fort
207515,https://pleiades.stoa.org/places/207515,Tricornium,20.649959,44.733229,fort
207516,https://pleiades.stoa.org/places/207516,Trpičevski potok,21.794662,44.633019,fort
207518,https://pleiades.stoa.org/places/207518,Tsar Petrovo,22.635826,43.958901,fort
207529,https://pleiades.stoa.org/places/207529,*Una,22.349996,44.483327,fort
207530,https://pleiades.stoa.org/places/207530,Uricani,23.125633,45.331295,mine
207532,https://pleiades.stoa.org/places/207532,Ušće,19.994641,44.628937,fort
207534,https://pleiades.stoa.org/places/207534,Vajuga,22.619768,44.543438,fort
207540,https://pleiades.stoa.org/places/207540,Velika Livadica,22.016527,44.532579,fort
207547,https://pleiades.stoa.org/places/207547,Vidolm,23.516674,46.483322,mine
207548,https://pleiades.stoa.org/places/207548,Vidra,22.916776,46.383234,mine
207553,https://pleiades.stoa.org/places/207553,Vîrciorova,22.33373,45.390015,mine
207554,https://pleiades.stoa.org/places/207554,Vîrful lui Pătru,23.452086,45.595698,fort
207555,https://pleiades.stoa.org/places/207555,Vîrtop,23.41442,45.169432,fort
207556,https://pleiades.stoa.org/places/207556,Vîrţu,23.135888,44.915094,fort
207561,https://pleiades.stoa.org/places/207561,Vodna,22.705575,43.852589,fort
207567,https://pleiades.stoa.org/places/207567,Vrbica,22.270156,43.689508,fort
207569,https://pleiades.stoa.org/places/207569,Vršac,21.300193,45.122668,fort
207577,https://pleiades.stoa.org/places/207577,Zăvalu,23.790117,43.809013,fort
207578,https://pleiades.stoa.org/places/207578,Zlata,21.644468,43.062849,fort
207584,https://pleiades.stoa.org/places/207584,Žabari,21.225095,44.367235,fort
209139,https://pleiades.stoa.org/places/209139,Metal(la) Aeliana Pincensia,21.5,44.5,mine
209140,https://pleiades.stoa.org/places/209140,Metalli Aureliani,21.5,43.5,mine
209141,https://pleiades.stoa.org/places/209141,Metalli Dardanici,20.829577,43.048294,mine
216689,https://pleiades.stoa.org/places/216689,Abrud,27.914943,44.128248,mine
216691,https://pleiades.stoa.org/places/216691,Acidava,24.264647,44.378096,fort
216694,https://pleiades.stoa.org/places/216694,Aegyssus,28.806361,45.17978,fort
216697,https://pleiades.stoa.org/places/216697,Albota,24.848115,44.781459,fort
216698,https://pleiades.stoa.org/places/216698,Aliobrix,28.505612,45.326567,fort
216699,https://pleiades.stoa.org/places/216699,Altimir,23.81339,43.528047,fort
216700,https://pleiades.stoa.org/places/216700,Altinum,27.692895999999998,44.1873315,fort|fort-2
216703,https://pleiades.stoa.org/places/216703,Angustia?,26.303834,46.041741,fort
216707,https://pleiades.stoa.org/places/216707,Appiaria,26.245621,43.987675,fort
216712,https://pleiades.stoa.org/places/216712,Arubium,28.132517862291294,45.246218728966525,fort
216713,https://pleiades.stoa.org/places/216713,Arutela,24.30017,45.2836885,fort
216719,https://pleiades.stoa.org/places/216719,Augustae,23.84040488353151,43.73332210999116,fort
216722,https://pleiades.stoa.org/places/216722,Axiopolis,28.019750133333332,44.32763029999999,fort
216726,https://pleiades.stoa.org/places/216726,Băneasa,24.95132,43.939974,fort
216727,https://pleiades.stoa.org/places/216727,Barboşi,27.989563678558675,45.40489098528261,fort|fort-2
216730,https://pleiades.stoa.org/places/216730,Beroe,28.1520335,44.91496050000001,fort
216740,https://pleiades.stoa.org/places/216740,Bugeac,27.431237,44.098073,fort
216745,https://pleiades.stoa.org/places/216745,Călugăreni,24.877312,46.628977,fort
216747,https://pleiades.stoa.org/places/216747,Canlia,27.529914,44.124122,fort
216748,https://pleiades.stoa.org/places/216748,Capidava,28.090321,44.493739,fort
216749,https://pleiades.stoa.org/places/216749,Caput Stenarum,24.25771,45.633011,fort
216751,https://pleiades.stoa.org/places/216751,Carcaliu,28.150051,45.183621,fort
216753,https://pleiades.stoa.org/places/216753,Carsium,27.951979839062112,44.68176638632892,fort|fort-2
216755,https://pleiades.stoa.org/places/216755,Castra Traiana,24.37711,45.20912,fort
216757,https://pleiades.stoa.org/places/216757,Căşla,28.758481,45.173241,fort
216771,https://pleiades.stoa.org/places/216771,Cincşor,24.833187,45.837593,fort
216772,https://pleiades.stoa.org/places/216772,Cîrlomăneşti,26.263876,45.448538,fort
216773,https://pleiades.stoa.org/places/216773,Cochirleni,27.999023,44.278893,fort
216776,https://pleiades.stoa.org/places/216776,Copăceni,24.316287,45.398751,fort
216779,https://pleiades.stoa.org/places/216779,Cristeşti,24.483571,46.499981,fort
216780,https://pleiades.stoa.org/places/216780,Crîmpoaia/Ghioca,24.743846,44.303527,fort
216783,https://pleiades.stoa.org/places/216783,Dăeni,28.134271,44.85318,fort
216787,https://pleiades.stoa.org/places/216787,Dervent,27.449758,44.133248,fort
216791,https://pleiades.stoa.org/places/216791,Dinogetia,28.138796096089006,45.37901238887718,fort|fort-2
216797,https://pleiades.stoa.org/places/216797,Drajna de Sus,26.073721,45.25573415,fort|fort-2
216798,https://pleiades.stoa.org/places/216798,Dunărea,28.122593,44.439977,fort
216799,https://pleiades.stoa.org/places/216799,Dunăreni,27.789864,44.210364,fort
216805,https://pleiades.stoa.org/places/216805,Enisala,28.835182022322435,44.88385357191603,fort
216809,https://pleiades.stoa.org/places/216809,Feldioara,25.59156,45.816418,fort
216810,https://pleiades.stoa.org/places/216810,Fîlfani,24.760404,44.612155,fort
216811,https://pleiades.stoa.org/places/216811,Flaviana,27.948318,44.24818,fort
216812,https://pleiades.stoa.org/places/216812,Flămînda,25.040112,43.701274,fort
216821,https://pleiades.stoa.org/places/216821,Ghindăreşti,28.033855,44.638495,fort
216824,https://pleiades.stoa.org/places/216824,Golyamo Belovo,23.987083,42.191455,church
216825,https://pleiades.stoa.org/places/216825,Gorna Bešovitsa,23.839679,43.319041,fort
216826,https://pleiades.stoa.org/places/216826,Gorna Malina,23.706209,42.6939,fort
216827,https://pleiades.stoa.org/places/216827,Gresia,24.917972,44.171511,fort
216828,https://pleiades.stoa.org/places/216828,Gura Dobrogei,28.525035,44.48143,temple
216839,https://pleiades.stoa.org/places/216839,Histria,28.77512875,44.547787400000004,fort|settlement
216840,https://pleiades.stoa.org/places/216840,Hoghiz,25.300011,45.983366,fort
216841,https://pleiades.stoa.org/places/216841,Homorod,25.284209,46.041682,fort
216846,https://pleiades.stoa.org/places/216846,Iatrus,25.5740725,43.6288905,fort|fort-2
216851,https://pleiades.stoa.org/places/216851,Inlăceni,25.111639,46.431143,fort
216852,https://pleiades.stoa.org/places/216852,Ismail,28.836376,45.351691,fort
216854,https://pleiades.stoa.org/places/216854,Izlaz,24.750056,43.733337,fort
216857,https://pleiades.stoa.org/places/216857,Jijila,28.150089,45.299996,fort
216862,https://pleiades.stoa.org/places/216862,Kasnakovo,25.490277,42.012805,temple
216869,https://pleiades.stoa.org/places/216869,(L)Ibida,28.602371333333334,44.85307066666667,fort
216875,https://pleiades.stoa.org/places/216875,Mălăieşti,26.000146,45.127822,fort
216883,https://pleiades.stoa.org/places/216883,Mezdra,23.7080735,43.141631000000004,fort
216896,https://pleiades.stoa.org/places/216896,Nigrinianis/Candidiana,26.848302,44.063431,fort
216898,https://pleiades.stoa.org/places/216898,Nova Černa,26.465971,43.991039,fort
216905,https://pleiades.stoa.org/places/216905,Odorheiu Secuiesc,25.301186,46.313132,fort
216910,https://pleiades.stoa.org/places/216910,Olteni,25.848815,45.974122,fort
216911,https://pleiades.stoa.org/places/216911,Orheiu Bistriţei,24.500174,47.133465,fort
216912,https://pleiades.stoa.org/places/216912,Ostrov,27.369218,44.106533,fort
216923,https://pleiades.stoa.org/places/216923,Peceneaga,28.151245,45.016653,fort
216924,https://pleiades.stoa.org/places/216924,Pedonianis,24.354876,43.662998,fort
216926,https://pleiades.stoa.org/places/216926,Peroushtitsa,24.5472,42.057254,church
216928,https://pleiades.stoa.org/places/216928,Piatra Roşie,28.199722,45.11789,fort|fort-2
216929,https://pleiades.stoa.org/places/216929,Pietroasa de Jos,26.566816,45.100082,fort
216931,https://pleiades.stoa.org/places/216931,Pirdop,24.181489,42.699727,church
216933,https://pleiades.stoa.org/places/216933,Piscul Crăsanilor,26.859816,44.598518,fort
216934,https://pleiades.stoa.org/places/216934,Piua Pietrei,27.836498,44.72711,fort
216937,https://pleiades.stoa.org/places/216937,Pons Aluti,24.236029000000002,44.870115999999996,fort|fort-2
216939,https://pleiades.stoa.org/places/216939,Pons Vetus,24.3065325,45.5028615,fort
216941,https://pleiades.stoa.org/places/216941,Popeşti,26.399809,44.303015,fort
216943,https://pleiades.stoa.org/places/216943,Praetorium,24.303476792560893,45.4177599601573,fort|fort-2
216945,https://pleiades.stoa.org/places/216945,Purcăreni,24.90511,44.975893,fort
216946,https://pleiades.stoa.org/places/216946,Putineiu,24.966634,43.899945,fort
216950,https://pleiades.stoa.org/places/216950,Răcar,25.176125,45.389298,fort
216951,https://pleiades.stoa.org/places/216951,Rachelu,28.326042,45.286778,fort
216952,https://pleiades.stoa.org/places/216952,Rădăcineşti,24.488711,45.285012,fort
216959,https://pleiades.stoa.org/places/216959,Roşiorii de Vede,24.994315,44.111516,fort
216962,https://pleiades.stoa.org/places/216962,Rusidava,24.270901000000002,44.681383499999995,fort
216965,https://pleiades.stoa.org/places/216965,Sacidava,27.7905753,44.2046339,fort|settlement-modern
216970,https://pleiades.stoa.org/places/216970,Săpata de Jos,24.753262,44.752882,fort
216971,https://pleiades.stoa.org/places/216971,Sărăţeni,25.012427,46.56193,fort
216979,https://pleiades.stoa.org/places/216979,Seimeni,28.072682,44.393699,fort
216982,https://pleiades.stoa.org/places/216982,Sexaginta Prista,25.945364,43.846503,fort
216989,https://pleiades.stoa.org/places/216989,Sostra,24.673527774999997,42.984976849999995,fort|station
216996,https://pleiades.stoa.org/places/216996,Sucidava,24.45944402435389,43.764285144141446,fort
216997,https://pleiades.stoa.org/places/216997,Sucidava,27.541283,44.165519,fort|fort-2
217003,https://pleiades.stoa.org/places/217003,Tegris,26.082325,43.920738,fort
217004,https://pleiades.stoa.org/places/217004,Tegulitium,27.048118000000002,44.1087945,fort
217007,https://pleiades.stoa.org/places/217007,Thalamonium,28.916885,45.149867,fort
217010,https://pleiades.stoa.org/places/217010,Tia Mare,24.637103,43.861102,fort
217012,https://pleiades.stoa.org/places/217012,Tîrgşor,25.873863,44.913224,fort
217015,https://pleiades.stoa.org/places/217015,Titeşti,24.4385,45.415176,fort
217018,https://pleiades.stoa.org/places/217018,Topalu,28.04476,44.544546,fort
217019,https://pleiades.stoa.org/places/217019,Topraichioi,28.693911,44.97401,fort
217020,https://pleiades.stoa.org/places/217020,Traian,28.234225,45.032498,fort
217021,https://pleiades.stoa.org/places/217021,Transmarisca,26.611029797192614,44.04824782655415,fort|fort-2|settlement
217025,https://pleiades.stoa.org/places/217025,Troesmis,28.195146710929716,45.143218644200445,fort|fort-2|settlement
217032,https://pleiades.stoa.org/places/217032,Urluieni,24.778798,44.481369,fort
217033,https://pleiades.stoa.org/places/217033,Utus,24.728167,43.641651,fort
217037,https://pleiades.stoa.org/places/217037,Valea Urluii,25.053293,43.958529,fort
217038,https://pleiades.stoa.org/places/217038,Valeriana,24.296408,43.660483,fort
217039,https://pleiades.stoa.org/places/217039,Variana,24.000033,43.690853,fort
217060,https://pleiades.stoa.org/places/217060,Vlahii,27.974455,44.224095,fort
222192,https://pleiades.stoa.org/places/222192,Stratonis Turris,,,fort|unlocated
226617,https://pleiades.stoa.org/places/226617,Halmyris?,29.19733655,45.0246931,fort|settlement
226654,https://pleiades.stoa.org/places/226654,Karkinitis Kolpos,32.5,45.5,unknown
226736,https://pleiades.stoa.org/places/226736,Raskopana,33.5,47.5,unknown
226748,https://pleiades.stoa.org/places/226748,Salsovia,29.080318499999997,45.0766915,fort
226753,https://pleiades.stoa.org/places/226753,Sarmatica,29.5,45.5,unknown
226767,https://pleiades.stoa.org/places/226767,Stanislav,32.5,46.5,unknown
228767,https://pleiades.stoa.org/places/228767,Untitled,31.5,46.5,numbered feature
228768,https://pleiades.stoa.org/places/228768,Untitled,31.5,46.5,numbered feature
228769,https://pleiades.stoa.org/places/228769,Untitled,31.5,46.5,numbered feature
228770,https://pleiades.stoa.org/places/228770,Untitled,31.5,46.5,numbered feature
228771,https://pleiades.stoa.org/places/228771,Untitled,31.5,46.5,numbered feature
228772,https://pleiades.stoa.org/places/228772,Untitled,31.5,46.5,numbered feature
228773,https://pleiades.stoa.org/places/228773,Untitled,31.5,46.5,numbered feature
228774,https://pleiades.stoa.org/places/228774,Matiyasovo,31.5,46.5,unknown
228775,https://pleiades.stoa.org/places/228775,Untitled,31.5,46.5,numbered feature
228776,https://pleiades.stoa.org/places/228776,Untitled,31.5,46.5,numbered feature
228777,https://pleiades.stoa.org/places/228777,Untitled,31.5,46.5,numbered feature
228778,https://pleiades.stoa.org/places/228778,Untitled,31.5,46.5,unknown
228779,https://pleiades.stoa.org/places/228779,Untitled,31.5,46.5,numbered feature
228780,https://pleiades.stoa.org/places/228780,Untitled,31.5,46.5,unknown
228781,https://pleiades.stoa.org/places/228781,Untitled,31.5,46.5,numbered feature
228782,https://pleiades.stoa.org/places/228782,Untitled,31.5,46.5,numbered feature
228783,https://pleiades.stoa.org/places/228783,Untitled,31.5,46.5,numbered feature
228784,https://pleiades.stoa.org/places/228784,Untitled,31.5,46.5,numbered feature
228785,https://pleiades.stoa.org/places/228785,Untitled,31.5,46.5,numbered feature
228786,https://pleiades.stoa.org/places/228786,Untitled,31.5,46.5,numbered feature
228787,https://pleiades.stoa.org/places/228787,Untitled,31.5,46.5,numbered feature
228788,https://pleiades.stoa.org/places/228788,Untitled,31.5,46.5,numbered feature
228789,https://pleiades.stoa.org/places/228789,Untitled,31.5,46.5,numbered feature
228790,https://pleiades.stoa.org/places/228790,Untitled,31.5,46.5,numbered feature
228791,https://pleiades.stoa.org/places/228791,Untitled,31.5,46.5,numbered feature
228792,https://pleiades.stoa.org/places/228792,Untitled,31.5,46.5,numbered feature
228793,https://pleiades.stoa.org/places/228793,Untitled,31.5,46.5,numbered feature
228794,https://pleiades.stoa.org/places/228794,Untitled,31.5,46.5,numbered feature
228795,https://pleiades.stoa.org/places/228795,Untitled,31.5,46.5,numbered feature
228796,https://pleiades.stoa.org/places/228796,Untitled,31.5,46.5,unknown
228797,https://pleiades.stoa.org/places/228797,Untitled,31.5,46.5,unknown
228798,https://pleiades.stoa.org/places/228798,Untitled,31.5,46.5,numbered feature
228799,https://pleiades.stoa.org/places/228799,Untitled,31.5,46.5,numbered feature
228800,https://pleiades.stoa.org/places/228800,Untitled,31.5,46.5,numbered feature
228801,https://pleiades.stoa.org/places/228801,Untitled,31.5,46.5,numbered feature
228802,https://pleiades.stoa.org/places/228802,Untitled,31.5,46.5,numbered feature
228803,https://pleiades.stoa.org/places/228803,Untitled,31.5,46.5,numbered feature
228804,https://pleiades.stoa.org/places/228804,Untitled,31.5,46.5,numbered feature
228805,https://pleiades.stoa.org/places/228805,Untitled,31.5,46.5,numbered feature
228806,https://pleiades.stoa.org/places/228806,Untitled,31.5,46.5,numbered feature
228807,https://pleiades.stoa.org/places/228807,Untitled,31.5,46.5,numbered feature
228808,https://pleiades.stoa.org/places/228808,Untitled,31.5,46.5,unknown
228809,https://pleiades.stoa.org/places/228809,Untitled,31.5,46.5,unknown
228810,https://pleiades.stoa.org/places/228810,Untitled,31.5,46.5,unknown
228811,https://pleiades.stoa.org/places/228811,Untitled,31.5,46.5,numbered feature
228812,https://pleiades.stoa.org/places/228812,Untitled,31.5,46.5,numbered feature
228813,https://pleiades.stoa.org/places/228813,Untitled,31.5,46.5,numbered feature
228814,https://pleiades.stoa.org/places/228814,Untitled,31.5,46.5,numbered feature
228815,https://pleiades.stoa.org/places/228815,Untitled,31.5,46.5,unknown
228816,https://pleiades.stoa.org/places/228816,Untitled,32.5,46.5,numbered feature
228817,https://pleiades.stoa.org/places/228817,Untitled,32.5,46.5,numbered feature
228818,https://pleiades.stoa.org/places/228818,Untitled,32.5,46.5,numbered feature
228819,https://pleiades.stoa.org/places/228819,Untitled,31.5,46.5,numbered feature
228820,https://pleiades.stoa.org/places/228820,Untitled,31.5,46.5,numbered feature
